state,TL,TC,TR,ML,MC,MR,BL,BC,BR
_+_+X+X+O+_+X+ +O,0.9999999999999998,0.8135015952740705,0.0,0.0,0.0,0.5462027551981825,0.0,0.5027925654472613,0.0
X+X+_+O+_+O+X+X+O,0.0,0.0,0.9994929397599088,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
_+O+X+O+_+_+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.2938974208819201,0.0,0.0,0.3816522301391886
_+O+X+O+_+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+O+_+_+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+O+X+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+O+X+X+ + ,0.8081517588817535,0.8261146388140206,0.5998986664593349,0.6596845758802006,0.0,0.0,0.0,0.7841775097029529,0.795560056537048
O+_+X+X+_+_+ +X+O,0.0,0.4961837786546173,0.0,0.0,0.9999999999999998,0.5642680334586461,0.6997028338048015,0.0,0.0
O+X+O+X+X+_+O+O+X,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+_+O+ +X+X,0.2361962954672621,0.3270656534872607,0.4171183232953792,0.43064949772699457,0.4763972455580721,0.0,0.5947070378357396,0.0,0.0
_+X+_+_+_+O+O+X+X,0.35837825511516513,0.0,0.6864371910525465,0.4606605423920895,0.8999999823934841,0.0,0.0,0.0,0.0
X+X+_+_+O+O+O+X+X,0.0,0.0,0.9999908656147668,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
_+X+_+_+O+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+_+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+O+_+O+_+X+ + ,0.0,0.0,0.0,0.5589900038742679,0.0,0.6319073972666082,0.0,0.3287287878109888,0.4501794492934576
X+X+O+_+O+_+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+O+_+X+O+X,0.0,0.9999999999999998,0.4154205234029101,0.8999999999999997,0.0,0.5971783033832018,0.0,0.0,0.0
_+_+O+X+_+X+ +O+X,0.38286495412061,0.5070797686361266,0.0,0.0,0.8999990659876622,0.0,0.8049919884157697,0.0,0.0
_+_+_+_+_+_+O+X+X,0.8650980726382398,0.550940471219728,0.8069833057298046,0.7609918174407472,0.8727420987275459,0.6263902902240227,0.0,0.0,0.0
_+X+_+X+X+O+ +O+ ,0.3256890172980514,0.0,0.6117610199401267,0.0,0.0,0.0,0.702672191607086,0.0,0.8999999972417685
_+_+_+X+X+O+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+_+X+X+X+O,0.0,0.0,0.47800976744448,0.0,0.4999999999890639,0.0,0.0,0.0,0.0
X+O+_+O+_+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+X+_+X+ + + ,0.0,0.597074661306135,0.6978248211016931,0.0,0.8728791977346431,0.0,0.4074986917595216,0.6259352495066564,0.6837510981859627
O+_+X+_+_+_+ + +X,0.0,0.3783442867986085,0.0,0.4500273496239389,0.3847948380449448,0.5164263294995148,0.6157562415558335,0.3039463678151884,0.0
O+_+X+_+X+_+ +O+X,0.0,0.0,0.0,0.09087435331930876,0.0,0.21753185188469745,0.38240216630882784,0.0,0.0
O+_+X+_+_+_+ +O+X,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+X+X+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+O+X+_+_+X+X+O,0.0,0.0,0.0,0.0,0.9999970068446468,0.9999999999999998,0.0,0.0,0.0
O+X+O+X+_+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+O+X+_+_+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+X+O+O+X+ ,0.3745439152338464,0.44956906784277656,0.0,0.0,0.0,0.0,0.0,0.0,0.2714872382626633
_+_+_+_+X+O+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+O+O+X+O+X+X,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+O+O+X+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+O+O+X+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+O+X+X+ +X,0.0,0.11323392027310952,0.1624723235663255,0.0,0.0,0.0,0.0,0.5478520862838059,0.0
_+_+_+O+O+_+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+O+X+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+O+X+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+X+_+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+_+X+X+_+X+ + ,0.0,0.0,0.9999999999999998,0.0,0.0,0.5682381535120589,0.0,0.30335224842127056,0.41616
O+O+_+X+X+_+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+X+X+_+O+X+O,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0
X+X+_+X+O+X+O+ +O,0.0,0.0,0.9999999999165632,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
_+_+X+O+X+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+X+_+O+ +X+O,0.2740321162193423,0.3088417831880297,0.0,0.0,0.6632788790275238,0.0,0.2247737051102766,0.0,0.0
_+O+X+_+X+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+O+_+_+X+ + ,0.0,0.0,0.0,0.0,0.8999999998164958,0.5415982093875336,0.0,0.0,0.2730265235357041
O+X+X+O+_+_+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+O+_+X+X+ +X+O,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+_+_+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+_+X+O+ + ,0.7612492909646478,0.3918895832927184,0.0,0.5152632510841115,0.5198552325443222,0.0,0.0,0.8378853626224142,0.8618071838485692
O+_+X+_+X+X+O+X+O,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
_+X+O+X+X+_+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+X+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+O+O+X+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+X+_+_+ +O+X,0.0,0.21274169258715303,0.0,0.0,0.5525430069731341,0.008659167877905381,0.3162776740565407,0.0,0.0
X+_+_+X+O+X+O+ + ,0.0,0.8999996024900392,0.9999999999999998,0.0,0.0,0.0,0.0,0.8999999999994983,0.8999999989072489
X+_+_+X+O+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+O+X+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+X+X+_+O+ +X,0.0,0.41406144337807466,0.43251428332878383,0.0,0.0,0.4499999956602532,0.0,0.31970370883069865,0.0
O+_+_+X+_+_+O+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+O+X+X+X+X+O,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+O+_+X+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05313600000000001
_+X+_+_+_+_+X+O+ ,0.507595356012987,0.0,0.3435431480604888,0.3470387262365522,0.6666950313802573,0.3599323786567757,0.0,0.0,0.443080429510074
_+_+X+X+X+O+O+ + ,0.4144742815568868,0.4187232564394781,0.0,0.0,0.0,0.0,0.0,0.5736922861467567,0.7707916722995558
_+_+X+_+X+O+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+_+_+_+X+ +X,0.0,0.30007726237726995,0.5488166422681545,0.19975013288490706,0.4341558774108602,0.2564750839776565,0.0,0.5899798273339792,0.0
O+_+X+_+_+_+X+O+X,0.0,0.3609769557326111,0.0,0.0,0.3301308419782071,0.21189275289778425,0.0,0.0,0.0
O+_+X+_+_+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.16000000000000006,0.0,0.0,0.0
X+X+O+_+_+O+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+O+X+X+ + +O,0.3430430621615905,0.0,0.2092526069950842,0.0,0.0,0.0,0.5850209083743887,0.6389274765711613,0.0
_+O+_+_+_+X+X+O+X,0.4622643900806358,0.0,0.7656274286953701,0.25326063953709205,0.9999999999996853,0.0,0.0,0.0,0.0
_+O+O+X+_+_+X+X+ ,0.9999821594038414,0.0,0.0,0.0,0.14390872915678365,0.3238802526537001,0.0,0.0,0.33952584461320995
_+O+O+X+_+_+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+X+_+O+X+X,0.999972124068502,0.5425660469330463,0.20796248824667868,0.0,0.0,0.09214085911686076,0.0,0.0,0.0
_+_+_+O+X+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+O+_+_+X+ + +X,0.0,0.0,0.0,0.608638266932213,0.7869999661380924,0.0,0.8999999997298426,0.4493818842584612,0.0
O+X+O+X+_+X+ +O+X,0.0,0.0,0.0,0.0,0.4999169232502635,0.0,0.0,0.0,0.0
O+X+O+X+_+X+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+O+_+_+_+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+X+_+_+_+X+X+ ,0.0,0.0,0.0,0.0,0.56909229774385,0.0,0.0,0.0,0.8289617173358506
O+O+X+X+O+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+X+_+_+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+_+X+X+ +O,0.0,0.0,0.5642290799734857,0.7236898826554341,0.9999999999999998,0.0,0.0,0.27851801466428977,0.0
O+_+X+O+_+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+_+O+X+X+ +O,0.9999999999999998,0.0,0.7580983165705405,0.8014195865338467,0.0,0.0,0.0,0.4375488164177794,0.0
O+_+X+O+X+O+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+X+_+_+ + + ,0.0,0.4198745939318504,0.0,0.0,0.8852497195047839,0.4968519384272965,0.5231477530279199,0.5372076861441765,0.6150221240030556
_+_+X+X+O+X+O+ + ,0.6780592383498747,0.3345428995641777,0.0,0.0,0.0,0.0,0.0,0.6898351554499139,0.8999999999999997
_+_+X+X+O+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+X+O+X+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+X+X+O+ +O+X,0.44988275235858377,0.002486163290757117,0.2240187291902908,0.0,0.0,0.0,0.23115176761670256,0.0,0.0
_+_+X+O+X+_+O+ +X,0.9999999999928332,0.15669530119446648,0.0,0.0,0.0,0.7616614443882415,0.0,0.1706760266869488,0.0
_+_+_+X+_+_+O+ +X,0.5491102804546024,0.36084073268880335,0.7085973559427936,0.0,0.7948542595134862,0.478309205815431,0.0,0.5604429738219756,0.0
X+O+_+_+_+X+O+ +X,0.0,0.0,0.1389334504192082,0.03121234132720982,0.4944591359997295,0.0,0.0,0.1269058738548087,0.0
X+O+O+X+_+X+O+O+X,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+_+_+X+O+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0
_+O+X+X+_+_+ + + ,0.3962736100501305,0.0,0.0,0.0,0.8563922384510274,0.3530824619200446,0.4305271232137372,0.7914103321723454,0.6733855228072528
_+O+X+X+_+_+X+ +O,0.6965951312017682,0.0,0.0,0.0,0.3919103994664183,0.0,0.0,0.3134603989678597,0.0
_+X+X+O+_+O+ +X+ ,0.5214615275547491,0.0,0.0,0.0,0.997582148360771,0.0,0.14140592661463466,0.0,0.058982399984981365
_+X+X+O+_+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+_+O+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+O+_+X+_+X+X+O,0.0,0.0,0.0,0.4999999929326119,0.0,0.9999999999999998,0.0,0.0,0.0
X+O+O+_+X+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+O+_+X+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002
_+_+_+O+_+_+X+ +X,0.2353449157302779,0.2619563826570229,0.2997984064274434,0.0,0.5686446374842525,0.31988083304830456,0.0,0.4004115284030145,0.0
_+O+_+O+O+X+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+O+_+X+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+X+X+O+ +O+ ,0.0,0.0,0.033177600000000015,0.0,0.0,0.0,0.6013599952732616,0.0,0.3997300786062843
X+_+_+_+X+O+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+O+X+X+X+O,0.9999999999999998,0.4999999999995191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+_+X+O+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+O+X+X+_+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+_+_+X+ +X+ ,0.0,0.8466124872158558,0.880678208121376,0.8197135453255721,0.7661110449143357,0.0,0.8559188130180014,0.0,0.7640803552907558
_+X+_+O+_+X+ + + ,0.7802188258880866,0.0,0.3963362244539071,0.0,0.6632575702230745,0.0,0.6331156963959954,0.3807121670363952,0.6188290555264603
_+X+_+O+_+X+ + +O,0.0,0.0,0.0,0.08784000000000003,0.0,0.0,0.0,0.0,0.041001616860365984
X+_+_+_+O+_+X+ + ,0.0,0.4683819514115197,0.34301346315715325,0.8871075022589978,0.0,0.7976963106314596,0.0,0.5178842948669766,0.3002910911879203
X+O+X+O+O+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+_+X+O+X+X+O,0.0,0.0,0.9999999999998971,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+_+X+O+ + + ,0.354928288838187,0.0,0.8020439401238424,0.29625646173515346,0.0,0.0,0.19278117326181293,0.517345023644197,0.4140998014100318
_+X+_+_+X+O+X+ +O,0.4716217338092132,0.0,0.9999999999999998,0.16611370606230486,0.0,0.0,0.0,0.5093386921202705,0.0
O+_+X+X+_+X+ + +O,0.0,0.5417359962052333,0.0,0.0,0.9999999999999998,0.0,0.619386290273815,0.6905544518678977,0.0
X+_+_+X+O+O+ +O+X,0.0,0.0,0.0,0.0,0.14980101120000006,0.0,0.0,0.0,0.0
X+_+O+O+O+X+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999
X+_+O+O+O+_+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+O+_+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+O+_+O+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+O+X+X+O+X,0.4421072914984557,0.9999999999999998,0.8375146459448937,0.4295806144655929,0.0,0.0,0.0,0.0,0.0
X+_+X+O+O+_+X+X+O,0.0,0.4999999999992485,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0
X+_+X+O+O+_+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+_+_+X+O+ + ,0.0,0.0,0.0,0.9999999999997482,0.5278106981723178,0.0,0.0,0.6790077379342125,0.8999999999999997
O+X+X+_+_+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+_+_+X+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+_+X+X+ + +O,0.0,0.0,0.0,0.20145870546701566,0.0,0.0,0.4662506126125924,0.23468445927684986,0.0
X+O+_+_+X+_+X+ +O,0.0,0.0,0.3815308555466873,0.17547382466277242,0.0,0.198358102558108,0.0,0.0,0.0
O+X+_+X+O+X+ + + ,0.0,0.0,0.8999994963198183,0.0,0.0,0.0,0.8999943559206414,0.8487117289174897,0.9999999999999998
O+X+_+X+O+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+X+O+_+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+X+_+O+ +O+X,0.0,0.0,0.0,0.0,0.465640261632,0.0,0.4999997489159307,0.0,0.0
O+X+X+_+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+X+_+X+O+ +O,0.0,0.0,0.0,0.0,0.4999574647041349,0.0,0.0,0.9999999999999998,0.0
X+O+X+_+_+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+O+X+_+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+O+_+ +O+X,0.4499999534471085,0.0,0.7985441357230401,0.0,0.0,0.19872468304003585,0.4844057423851405,0.0,0.0
_+X+_+X+O+_+O+O+X,0.0,0.0,0.0,0.0,0.16067264716800006,0.0,0.0,0.0,0.0
X+_+X+_+X+O+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+O+_+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+_+O+X+_+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21044485922047276,0.4432479614058763
_+X+_+O+X+_+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+O+X+O+X+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+O+X+O+X+X+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+O+X+_+X+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+X+_+_+ + +X,0.0,0.7293432671389762,0.8132038102154502,0.0,0.5835962963165789,0.3977369082131266,0.5320835898557031,0.44139036276989335,0.0
O+_+_+X+_+_+X+O+X,0.0,0.8999999692687736,0.758958732595042,0.0,0.7328775872488466,0.44990754274968336,0.0,0.0,0.0
X+_+_+O+X+O+X+X+O,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
O+_+O+O+X+X+X+X+O,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
O+_+O+_+X+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+_+_+_+O+X+ ,0.6221356699366543,0.0,0.7645663026897667,0.7037176090002246,0.8937587756982721,0.5398244568286741,0.0,0.0,0.4777431657949093
_+O+_+X+_+_+ + +X,0.7808340937989903,0.0,0.8163223996189823,0.0,0.8043077638837768,0.3449309586112733,0.40936748340894935,0.7500027989888726,0.0
O+O+X+X+_+_+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+O+_+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+O+_+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+O+X+_+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+_+_+O+X+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+X+_+_+ +X+O,0.0,0.0,0.30317426365442895,0.0,0.2750519568106363,0.4101396006633432,0.4499999999999973,0.0,0.0
X+O+_+X+_+_+O+X+O,0.0,0.06640704000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+_+_+X+O+O+X,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+X+O+_+X+ + ,0.7831566973748135,0.4982313238358157,0.5032882249619572,0.0,0.0,0.5057321112946149,0.0,0.6256562785819212,0.6908899028658202
O+O+X+X+_+_+X+X+O,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
_+O+X+X+O+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+_+X+O+ +O,0.5758015360414085,0.0,0.4389662929676436,0.0,0.89999999984716,0.0,0.0,0.9999999999999998,0.0
_+_+X+_+X+O+ + + ,0.3546033360507058,0.1791109113730835,0.0,0.13616397914739545,0.0,0.0,0.4899153626559733,0.26160526586342875,0.2660757963878537
_+_+X+_+X+O+ +X+O,0.0,0.3347558568373794,0.0,0.00048477519987234004,0.0,0.0,0.22721666627321654,0.0,0.0
X+_+O+_+_+_+X+ + ,0.0,0.23844197653587,0.0,0.518427017439884,0.4085694927025009,0.2840088296205989,0.0,0.19889828904960485,0.4940205253225566
X+O+_+_+_+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+O+_+O+X+X,0.27728862148065553,0.4079053181493818,0.0,0.5591838949835557,0.0,0.7537642944873159,0.0,0.0,0.0
_+X+X+_+O+O+O+X+X,0.499999999947852,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
_+_+X+_+O+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+O+_+X+X+X+ +O,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0
X+O+O+_+X+_+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+_+O+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+X+X+O+O+ +O,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+_+X+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+X+_+_+O+X+ +O,0.4996788271783045,0.0,0.0,0.22503490891493072,0.5209653817541552,0.0,0.0,2.2352115275476927e-05,0.0
_+_+X+_+_+O+ +X+ ,0.6309994028382477,0.2492602534370424,0.0,0.5771762087708068,0.7597507118965949,0.0,0.3892762714089048,0.0,0.4769851558148137
X+O+X+X+O+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+X+_+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+_+O+_+X+ +O,0.0,0.5405746447486847,0.0,0.3704367138269217,0.0,0.19963890876801288,0.0,0.3618898946751685,0.0
_+O+O+_+X+_+X+X+ ,0.9999999999999998,0.0,0.0,0.3881221970639885,0.0,0.461716752702913,0.0,0.0,0.8999999999999972
_+O+O+_+X+X+X+X+O,0.9999999999999998,0.0,0.0,0.4999981292779043,0.0,0.0,0.0,0.0,0.0
_+O+O+_+X+_+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+_+O+X+X+O+X,0.0,0.9999999999999998,0.0,0.4999999999971333,0.0,0.0,0.0,0.0,0.0
X+_+O+O+O+X+X+O+X,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
X+X+_+O+_+_+ + + ,0.0,0.0,0.5522000175263349,0.0,0.8357211685625374,0.4888564647753294,0.351095549955266,0.3205101572072642,0.3776267769491128
X+X+_+X+O+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+O+X+X+ + + ,0.0,0.214921750783124,0.0,0.0,0.0,0.0,0.0,0.2386666689009245,0.4499999658121985
X+_+O+O+X+X+ +X+O,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,3.5681192317649107e-06,0.0,0.0
X+_+O+O+X+_+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+X+X+O+ +O+X,0.0,0.0,0.4999335386002109,0.0,0.0,0.0,0.4999999999999999,0.0,0.0
O+X+_+_+X+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+X+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+_+X+ + +X,0.4988579921628101,0.2502739499296532,0.6551400620330152,0.0,0.5208156304786989,0.0,0.5244139351937323,0.21708699062262693,0.0
X+O+O+O+_+X+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+_+O+_+O+ + +X,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4565532599394526,0.0
X+X+_+O+_+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+X+X+_+ +O+X,0.3502180362235712,0.2136835697086823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+X+X+_+O+O+X,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
O+O+_+_+X+X+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+_+X+_+O+X+O,0.0,0.0,0.0,0.4999999999999588,0.0,0.4999999999999999,0.0,0.0,0.0
X+X+O+O+O+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+O+_+O+X+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
X+O+O+_+O+X+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+O+_+O+X+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+_+O+X+X+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+_+X+X+X+O+ ,0.2777551177547092,0.0,0.0921017527895121,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+_+O+X+ + +X,0.7930388415237133,0.0,0.0,0.7648636071535762,0.0,0.0,0.9999999999999998,0.8576217293718165,0.0
_+X+O+_+O+X+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+X+_+_+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+_+_+_+ + +X,0.0,0.0,0.4243708279622988,0.2786613299196664,0.8633288714317848,0.1861696561693811,0.2672736177422141,0.8211865492185908,0.0
